,followers_count,text,location,description,statuses_count,screen_name,following,favourites_count,friends_count,created_at,retweet_count,listed_count,user_id,verified,tweet_id
8470,1596,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/O0OOGZHD7E,"New City, NY",New City Patch is your source for local news.,12248,NewCityPatch,51,7,51,Tue Apr 06 18:05:54 +0000 2010,0,54,130226736,False,694206559279149056
8471,2119,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/dEyCy0w5bu,"Chappaqua-Mount Kisco, NY",ChapKisco Patch is your source for local news.,12522,ChapKiscoPatch,642,2,642,Thu Dec 03 22:52:00 +0000 2009,0,65,94434053,False,694206546637643776
8472,1568,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/pK2y8jzqCj,New York,Port Chester Patch is your source for local news.,6375,PChesterPatch,307,0,307,Tue Apr 06 18:08:44 +0000 2010,0,43,130227549,False,694206545878339584
8473,1309,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,Minnesota,"We knit together the work of many Minnesotans in a powerful and unified call to #ActOnClimate—a call that is global, scientific, and specific.
RT ≠ Endorsement",4174,MN_350,978,454,978,Wed Sep 29 20:53:13 +0000 2010,12,93,196753919,False,694206545559711745
8474,3280,RT @bermaninstitute: Via @NPR: Zika Virus Isn't The First Disease To Spark A Debate About Abortion https://t.co/ZRxoytnBqs #Bioethics,New York City,"ER MD, Lenox Hill Hospital/Forbes/CBS News/Medscape EM Editor/Former NY Jets Sideline MD/DR 911(https://t.co/DdtPoE6r84) Co-Author, #TheFootballDecision @Amazon",14257,DrRobertGlatter,3696,9078,3696,Thu Apr 26 12:35:39 +0000 2012,3,340,563691118,False,694206544527884290
8475,1020,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/2UtC6hlCcN,"Pelham , NY",Pelham Patch is your source for local news.,5120,PelhamPatch,178,1,178,Wed Jun 23 20:59:17 +0000 2010,0,36,158855780,False,694206543089143809
8476,23,"WHO Holds Emergency Meeting On Zika; U.S. President Obama, Brazil President Rousseff Discuss Outbreak; U.S. Se... https://t.co/t5QQFsb5nY",London,,2264,ICHLibGH,20,0,20,Wed Sep 07 13:02:47 +0000 2011,0,0,369489075,False,694206535430373376
8477,2114,RT @BlBrTravel: Do not have a #Zika Freaka(out). Here's how to deal with Zika fears and still #travel. https://t.co/5XQ1ZtSWAz https://t.co…,"Barcelona, Spain","The authority on #Barcelona's best spots, both secret & not-so-secret. And we offer private #tours. Check out our  tours and services at http://t.co/dYtBEgZveR.",51471,bcn_exp,2007,2777,2007,Tue Aug 04 14:31:15 +0000 2009,1,610,62831986,False,694206531508793344
8478,98,RT @sciam: Update: More than 40 cases of #Zika virus have been confirmed in the U.S. See our exclusive map to find out where: https://t.co/…,,Science.,92,wyorgb,191,111,191,Sat Sep 14 20:30:43 +0000 2013,50,31,1864899704,False,694206530900594688
8479,3090,As the ZIKA virus continues to spread we are highlighting the most seriously affected areas https://t.co/TiEal02udO,UK,"Traveleads is one of the UK’s leading TMCs – with specialist teams working in corporate, oil & gas, sport, TV/film travel and exclusive leisure travel",1331,TraveleadsUK,2999,66,2999,Tue Jan 11 14:31:30 +0000 2011,1,33,236852854,False,694206527301926913
8480,2023,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/xIfwfWdfzT,"Bronxville, NY ",Bronxville Patch is your source for local news.,7905,BronxvillePatch,208,13,208,Tue Apr 13 15:58:42 +0000 2010,0,54,132568319,False,694206514551136256
8481,1190,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/QgNOS7MjxZ,"Harrison, NY",Harrison Patch is your source for local news.,4063,HarrisonPatch,535,11,535,Tue Dec 01 14:50:24 +0000 2009,0,36,93873338,False,694206514194620416
8482,2078,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/6lVUFtKZyp,"Hastings-on-Hudson, NY",Rivertowns Patch is your source for local news.,11328,RivertownsPatch,699,0,699,Sat May 08 11:45:29 +0000 2010,0,56,141558822,False,694206501867491328
8483,361,"As #ZikaVirus Spreads, UVA Infectious Diseases Expert Answers Key Questions https://t.co/c09s9W11D1","Charlottesville, VA",Where innovation takes flight! A state-of-the-art research park at the University of Virginia.,1090,UVAResearchPark,214,476,214,Mon Oct 14 17:24:45 +0000 2013,0,17,1961079986,False,694206501687279617
8484,705,RT @CNN: The threat of Zika didn't stop Brazilians from this weekend's pre-Carnival celebrations https://t.co/rMS2RXFZ3W https://t.co/Wgmpa…,,ugly but in fashion,207684,bjongrk,208,19628,208,Tue May 25 17:53:14 +0000 2010,152,15,148043239,False,694206494980608001
8485,521,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,,".I am a student of engineering in systems , I like to read , watch movies and learn new things . I want to be happy and make many people happy.",2981,YarnitaRdz,821,29,821,Tue May 31 14:40:31 +0000 2011,12,74,308505917,False,694206488844238848
8486,876,Is Zika Virus an EPIDEMIC? WHO call summit amid fears of genetically-modified mosquitoes #Health https://t.co/Snni3H4djh,,Find your latest Health news with just one click. Don't miss out on anything happening!,49936,Health_UKnews,1026,0,1026,Mon May 06 15:03:14 +0000 2013,0,42,1407966865,False,694206488106143744
8487,1049,"Who are those Dr ordering a costly Zika test in non pregnant, non hospitalized and barely sick patients????","iPhone: 45.522156,-73.577805","The life of an emergency doctor in Montreal; foody, wine lover, also a tech nerd and video game affictionado. Mes gazouillis réflètent opinions personnelles.",16176,EmergencyBlog,344,1192,344,Fri Apr 03 14:13:50 +0000 2009,0,34,28570354,False,694206486256467968
8488,237,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,All across the interwebs,"Have a bit of fun, show your position on a major topic, and cheese off your friends who don't agree! All for less than a dollar! How cool is that?",8167,HeadsOrHeadsWeb,512,21,512,Wed Nov 18 13:34:03 +0000 2015,45,8,4218318442,False,694206483416928257
8489,7266,"RT @cuepidemiology: Hold onto that #Olympics ticket: By August, #Zika may be under control in #Rio, says Dr. Morse @Columbia https://t.co/1…","New York, New York","@Columbia's Mailman School is at the forefront of local and global #publichealth research, education, and community collaboration.

#HealthIsAHumanRight",7476,ColumbiaMSPH,658,610,658,Wed Jan 20 20:56:30 +0000 2010,1,324,106832630,False,694206483077185537
8490,2183,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,tranquility lane,sitting right down waiting for the gift of sound and vision.,183233,bonelam,200,3677,200,Wed Mar 23 23:42:09 +0000 2011,45,41,271153713,False,694206477410684929
8491,404,"Zika outbreak 'caused by release of genetically modified mosquitoes in Brazil'
https://t.co/FzZFSNallO",USA,The Daily Publius is a news aggregator for citizens. Our mission is to inform the public on important events that threaten the Republic. #wethepeople #opengov,8692,DailyPublius,1078,0,1078,Sun Sep 18 02:03:23 +0000 2011,0,6,375394307,False,694206470532042753
8492,654,"WHO holds emergency meeting to advise on response to Zika virus #GI5006
https://t.co/mLBTaknkti",London,"Associate Professor of IR, National Teaching Fellow & course leader for BA courses in Diplomacy and Peace & Conflict Studies @LondonMetUni. See also @Teach_IR",2557,BAinDiplomacy,542,196,542,Sat Sep 07 13:13:17 +0000 2013,0,26,1747147664,False,694206469353426948
8493,11,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,"Houston, TX",,11,nov_amit,30,17,30,Thu May 13 04:29:37 +0000 2010,45,0,143317986,False,694206467964932098
8494,12,"RT @VaibhavHariom: #Zika virus infects 2100 pregnant Columbian women. The virus is spreading its arms
https://t.co/TmnxdsP25V #inshorts htt…",,,27,SuruGeeta,20,5,20,Thu Nov 28 11:54:55 +0000 2013,7,0,2219561930,False,694206465838555136
8495,5,@debbiedonothing @MSwartz62 @cafedotcom @ttommyunger 1000's of small-headed babies are being born across Brazil b/c of Zika . . . Not funny!,"Milwaukee, WI",UW-Madison '14,37,UwNoah,1,551,1,Thu Dec 31 02:45:28 +0000 2015,0,0,4660153175,False,694206458494189568
8496,1429,"RT @UniGreenwich: Zika virus and whether to eradicate #mosquitoes: Prof Gay Gibson from @NRInstitute was on @bbc5live, 1.18hrs in https://t…",,"The Natural Resources Institute of the University of Greenwich leads in agricultural and food research and consultancy, focusing on developing economies",1786,NRInstitute,890,33,890,Tue Jan 24 08:47:20 +0000 2012,1,64,472768649,False,694206456657240064
8497,1089,"RT @ajplus: Could the mosquito-borne Zika virus turn into an ""explosive pandemic"" of babies born with brain damage?
https://t.co/XjRiMPZHzI",,#BlackLivesMatter Mapso https://t.co/Tg8rLL9Ya0    SLIM THICK W YO CUTE ASS,10827,callmemalig,2222,18641,2222,Fri Oct 04 17:02:56 +0000 2013,167,6,1934808000,False,694206452882284544
8498,416,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,"Nairobi, Kenya",Graduate from Daystar University with Bachelor of arts Communication (Electronic Media),1670,Hillamadz,539,19,539,Mon Aug 15 12:01:27 +0000 2011,45,4,355467368,False,694206452563591168
8499,222,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,"Moline, IL ","Producer at #WHBF. Graduate of @LoyolaChicago with a degree in journalism. Love to write, read, laugh, and drink coffee.",6402,HillaryKenyon,339,1271,339,Sat Apr 07 14:51:20 +0000 2012,45,22,547661012,False,694206450936238080
8500,1245,CDC's Factsheets on Zika Virus https://t.co/9nHcD4gbpI,New York and Worldwide,"C4D is an empowering way to improve the health, nutrition and other outcomes for children and their families. #development #children #media #UN",74,UNICEFC4D,1383,9,1383,Thu Oct 20 14:40:23 +0000 2011,0,46,394722492,False,694206824136974337
8501,1329,#Zika virus: We’re conducting tests on mosquitoes — #Nigeria FG https://t.co/pSYgDSEv2O,Lagos|Amsterdam|Bonn|London,...Simply DisLike Sycophants!,35733,iAyKay,887,12,887,Thu Nov 10 17:30:02 +0000 2011,0,27,409389498,False,694206820852854784
8502,448,RT @jsvine: Starting an open guide to Zika-related data: https://t.co/hwpH0NiIPv ← Edits and suggestions are welcome + appreciated!,,Follow DataAndDataViz for selected tweets on data and data visualization. RT does not imply endorsement. Created by @dirkmjk_data,5029,DataAndDataViz,140,283,140,Mon Nov 25 15:18:09 +0000 2013,6,219,2214230930,False,694206805065502720
8503,219,"Vaccine for Zika Virus May Be Years Away, Disease Experts Warn https://t.co/d6bEt30d2N",The Mid-Atlantic,PharmD. Plant nerd. I tweet so I can learn. Mostly health news. Also other stuff.,6848,QueenofBasPays,859,3899,859,Thu Dec 23 05:41:00 +0000 2010,0,20,229737296,False,694206801991049220
8504,2716,RT @onahunttoday: The Actual Mosquito Spreading The Zika Virus Has Zebra Striped Black &amp; White Legs! https://t.co/jqtSPYsviH,,progressive grandmother OR girl now in AR love all things space. hate all things Fox news,56895,WindsorDw,2959,9531,2959,Fri Jan 23 07:10:13 +0000 2015,1,201,2993719803,False,694206798769704960
8505,1003,#branding snafu - time to rename it?  Zika virus complicates launch of Tata's Zica hatchback https://t.co/j4hjWqg6Fr via @CNNMoney,California,Marketing #DigitalTransformation @Cisco - #AV8R #privatepilot #avgeek #C172  ✈  Tweets & opinions are my own,4790,a_den_hartog,2338,2595,2338,Wed Sep 26 17:40:00 +0000 2012,0,195,847808202,False,694206796697718785
8506,36,"If true, raises some ?s. Zika outbreak 'caused by release of genetically modified mosquitoes in Brazil' https://t.co/kVKLHOt8FI","New York, USA","Network TV and Radio Anchor ABC Radio, CBS Radio , CNBC-TV *Opinions are my own. Follows and Retweets are not endorsements.*",377,teddavid,134,170,134,Thu Nov 13 03:27:47 +0000 2008,0,3,17355956,False,694206791551418368
8507,208,#3Novices : Japan to oblige doctors to report Zika fever cases https://t.co/N9dtMKseib  #OnlineMedia,"Tokyo , Japan","The First Online Media Updater Founder Meghashyam, Bharath, Vaishnavi",87579,3NovicesJapan,427,0,427,Fri Feb 06 05:50:04 +0000 2015,0,40,3010907666,False,694206787889790977
8508,31,"Top woman golfer monitoring Zika situation ahead of Rio Games: Aug 23, 2015; Coquitlam… https://t.co/8nFnufPknH",Lagos,"Breaking news in Nigeria as well as Nigerian News, information and opinion on sports, business, politics and more from Nigeria most read site.",28895,naijakonnect,56,1,56,Tue Jan 17 20:57:06 +0000 2012,0,2,466832192,False,694206787751387136
8509,2220,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/RzCQh3XBKS,"Larchmont and Mamaroneck, NY",Larchmont-Mamaroneck Patch is your source for local news.,4791,LarchmontPatch,894,2,894,Wed Jun 03 19:03:57 +0000 2009,0,82,44428574,False,694206786211983360
8510,5528,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,"Rio de Janeiro, Brasil","Não se assuste, pessoa, se eu lhe disser que tô diboua.",111248,diboua,428,2264,428,Wed Apr 08 12:21:42 +0000 2009,52,295,29702055,False,694206778951737344
8511,1651,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/TWtIQZN9KK,"Yorktown, NY",Yorktown-Somers Patch is your source for local news.,9646,YorktownPatch,261,1,261,Tue May 11 17:28:20 +0000 2010,0,36,142752443,False,694206778607693824
8512,2250,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/kIWaRTlvsx,"Tarrytown, NY",Tarrytown-Sleepy Hollow Patch is your source for local news.,12970,TarrytownsPatch,192,1,192,Tue Dec 01 14:19:16 +0000 2009,0,72,93867641,False,694206774748950528
8513,4,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,"água branca, pi",,31,francisdias2401,86,3,86,Thu Jan 28 13:33:00 +0000 2016,52,0,4857164919,False,694206774430269440
8514,2838,RT @TraveleadsUK: As the ZIKA virus continues to spread we are highlighting the most seriously affected areas https://t.co/TiEal02udO,UK,Retweeting the best of the UK's Business Travel News. Mention @BizTravel if you want us to include your tweets.,138636,BizTravelUK,840,124,840,Thu Mar 20 14:03:48 +0000 2014,1,470,2399929969,False,694206769485193222
8515,17,@FoxNews YOUR ALL NEED THAT RELIGION WITH THE ZIKA VIRUS SPREADING!!,,,15337,muryi16,8,6621,8,Tue Feb 08 20:22:44 +0000 2011,0,9,249319484,False,694206755363012612
8516,418,RT @Harvard: What you need to know about Zika virus https://t.co/0xkjAAjyhh @harvardhealth,,,11310,be2xco,67,8,67,Sun Jun 13 06:20:54 +0000 2010,52,15,155136684,False,694206753890832384
8517,46522,Why it’s wrong to compare #ZikaVirus to Ebola https://t.co/kwVwMv3zDV @clarewenham,London,An independent news and commentary website produced by academics and journalists. Free to read and republish.,50690,ConversationUK,9005,4309,9005,Mon Mar 04 12:34:00 +0000 2013,1,1371,1241258612,False,694206752984846336
8518,287,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,"California, USA",When the power of love overcomes the love of power ❤️ the world will know peace,3971,smith_lassen,198,7182,198,Sun Dec 29 19:00:00 +0000 2013,13,18,2267784241,False,694206742041735168
8519,7095,Threat of Zika has doctors advising pregnant patients not to travel to rest of Americas: Doctors... https://t.co/l9zGrCU2Cr #ttot #travel,"New , york",I love to #TRAVEl . I help people find great travel deals so they dont have to go broke just to enjoy themselfs on vacation,38208,sthi1285,6622,18,6622,Thu Dec 15 15:40:40 +0000 2011,0,160,437575259,False,694206740615696384
8520,3,WHO meets to decide if Zika virus is a global emergency https://t.co/FEMSeApjoR https://t.co/Z24kTWJseD,,,3,ViralpressNews,40,0,40,Mon Feb 01 14:51:48 +0000 2016,0,0,4869350691,False,694206736840830977
8521,168,RT @nytimes: The striking deformity at the center of the Zika epidemic has long afflicted and mystified https://t.co/K8yN2UjJAI,"-29.991278,-51.182087","Scientist (proteomics, phosphoproteomics, fungal biology, microbiology), wife, stepmom, dog's mom and mom-to-be.  Seattle, WA.",5458,jcrestani,264,3020,264,Wed Jun 30 20:48:36 +0000 2010,34,14,161428410,False,694206735154720768
