,statuses_count,description,friends_count,text,favourites_count,user_id,screen_name,created_at,verified,tweet_id,followers_count,location,following,retweet_count,listed_count
88,4212,ΛSГЯΘИΘMΞЯ MUSIСΙΛИ  ГΞCК GΞΞК,30,#ZikaVirus may be #GMO from UK biotech firm  https://t.co/hJNN0d0UGE,162,60295457,ahlberto,Sun Jul 26 12:32:52 +0000 2009,False,693549980699602944,48,Born in Mozambique,30,0,4
89,435816,"Snarky crone, writer, pediatrician, engineer, data whisperer  #tweetiatrician #sicklecellchat #boomertech #croneswhocode",1849,RT @NPRHealth: Puerto Rico Health Official 'Very Concerned' About Zika's Spread https://t.co/0gmIpYQlvJ,319613,27818124,yayayarndiva,Tue Mar 31 05:01:57 +0000 2009,False,693549977998532608,12142,"Sonoma County, California",1849,5,1640
90,1592,Order Franciscan Secular -  Here I am,111,"RT @cnalive: Blog: https://t.co/OraSsYtXtW Snow altars and Leonardo DiCaprio, Bless the Lord: This week in Catholic news (1/29) https://t.c…",946,1755362227,Christinaofs,Sat Sep 07 16:19:35 +0000 2013,False,693549957085859840,47,,111,6,5
91,9576,With links to Infectious Disease articles at: http://t.co/U82DGBrE0z https://t.co/iBvZDaQuG1 https://t.co/wnNDq0vCen,1993,"RT @AniShakari: #Zika fears: The women postponing #IVF
| @BBCWorld https://t.co/VZbEuobDDr #fertility #pregnancy #reprohealth https://t.co/…",8808,2713172484,InfectiousDz,Wed Aug 06 23:33:17 +0000 2014,False,693549956116959233,5603,NYC and Elsewhere,1993,3,126
92,761576,"Happiness is the result of living a joyful life. When you are looking for inspiration and happiness, look for the Dove.",18731,#HealthyLiving: What The Ebola Crisis Can Teach Us About Responding To The Zika Outbreak https://t.co/6GLAITMC1h,3120,2759000172,feedingjoy,Sat Aug 23 14:47:02 +0000 2014,False,693549953919143936,24223,,18731,0,658
93,143,"Rainhill High School Geography department. Homework help, revision and topical news articles posted regularly.",957,"RT @GeographyVic: Zika virus could. E a bigger global health threat than Ebola

#GTAV2016... https://t.co/oNo2WN6L37",12,2162047445,RainhillGeo,Thu Oct 31 16:26:11 +0000 2013,False,693549942326059008,213,Rainhill,957,1,1
94,2817,Building a Better Jamaica,82,Opposition Calls on Government to Redirect Funds Intended for Election “Goodies” to the Fight Against the Zika... https://t.co/A6XDxKL7QZ,1,17799464,jlpjamaica,Tue Dec 02 04:23:58 +0000 2008,False,693549935686467584,2165,Jamaica,82,0,24
95,46129,"Entertaining talk and news when it happens on KELO Newstalk 1320, 107.9 and http://t.co/EHsbNnLQMO!  When you need to know, depend on KELO!",89,"More than 2,100 pregnant Colombian women infected with Zika virus https://t.co/MIdrxeGydo",6,256617610,keloradio,Wed Feb 23 18:25:37 +0000 2011,False,693549935606648832,960,"Sioux Falls, SD",89,0,39
96,4894,"o que acontece em Itapoá, o mundo fica sabendo",0,Zika Outbreak Epicenter in Same Area Where GM Mosquitoes Were Released in 2015 https://t.co/tc68kXcEOr,1,76794208,gazetadeitapoa,Wed Sep 23 23:41:40 +0000 2009,False,693550604858236928,288,Itapoá/SC,0,0,8
97,21300,● 170714 ● A girl with hormones fluctuate ●,316,"RT @WHO: #Zika 
Q: What can I do to protect myself and my family? 
A: https://t.co/3Fq6lJSQpz
#ZikaVirus https://t.co/rO68F3viKs",211,192907221,shinta_ramadina,Mon Sep 20 13:48:01 +0000 2010,False,693550598927446016,379,Indonesia,316,314,1
98,21300,● 170714 ● A girl with hormones fluctuate ●,316,"RT @WHO: Q: What is #Zika?
A: https://t.co/3Fq6lJSQpz
#ZikaVirus https://t.co/3cUlnQgloR",211,192907221,shinta_ramadina,Mon Sep 20 13:48:01 +0000 2010,False,693550598797398016,379,Indonesia,316,1195,1
99,19529,LET'S TALK ABOUT BRAZIL has problems just like any other country. I just love my country.,8884,"RT @nytimes: Tears and bewilderment in Brazilian city facing Zika crisis
https://t.co/7diQq15Zf5 https://t.co/WuKHmNuJFz",4663,971083928,MyBrazilianSoul,Mon Nov 26 01:00:05 +0000 2012,False,693550590035628032,8932,FORTALEZA - BRAZIL,8884,200,55
100,5963,"Febrile in the Top End ♉ Darwin Buffaloes FC VP - St Kilda FC member
 ⛳ gammon golfer ⛳  RT, follow ≠ endorsement",2102,"Zika virus could be bigger global health threat than Ebola, say health experts https://t.co/XNe0si1B9a",2720,57774693,JoeMartinJard,Fri Jul 17 22:19:56 +0000 2009,False,693550580426346496,925,"Nhulunbuy, Northern Territory",2102,0,19
101,3089,"autonomy & liberty. 
Our day will come",293,"GMO mosquitoes could be cause of Zika outbreak, critics say https://t.co/yXk6VJlZfN",74,397822476,martinarchy,Tue Oct 25 06:13:13 +0000 2011,False,693550577456910338,164,Newcastle,293,0,1
102,3862,Safe and environmentally friendly control of insect pests that spread disease and damage crops. Subsidiary of @Intrexon.,707,Why #mosquito control is the way forward with #Zika #Dengue and other mosquito borne diseases https://t.co/dm2l5WlccO #health #science,873,294007947,Oxitec,Fri May 06 11:12:48 +0000 2011,False,693550575926022144,1298,Oxford,707,0,91
103,2074,,855,"RT @RT_com: Brazil sends more than 200,000 troops to fight #Zikavirus https://t.co/9omHzY3NKc https://t.co/lsbZ2fRC0P",11,124482045,greciangold,Fri Mar 19 14:53:09 +0000 2010,False,693550573329625088,359,,855,80,5
104,34580,"24/7 WaterWonk. Professor, @OSUCEOAS; Technical Director, @AWRAHQ. Hydrogeologist, Hydrophilanthropist (http://t.co/4399Hn4O) Retweets not endorsements.",3948,RT @NPRHealth Puerto Rico Health Official 'Very Concerned' About Zika's Spread https://t.co/1vek9r5rJh,302,20810335,WaterWired,Fri Feb 13 21:49:27 +0000 2009,False,693550570083368960,8880,"Corvallis, Oregon, USA",3948,0,500
105,63595,Helping families with struggling teens. Addicted to politics and my rescue Persian cat.,1503,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,17637,16280644,copperbird7,Sun Sep 14 05:41:01 +0000 2008,False,693550559274487808,1702,Southwest ,1503,11,137
106,62871,Exedous 20,575,"RT @WHO: Q: What is #Zika?
A: https://t.co/3Fq6lJSQpz
#ZikaVirus https://t.co/3cUlnQgloR",35,2847901918,WilsonAnene1,Tue Oct 28 08:06:18 +0000 2014,False,693550551976562688,269,"London, England",575,1195,56
107,62871,Exedous 20,575,RT @Amaka_Ekwo: Zika virus disease: Questions and answers https://t.co/I3Rm9iod16,35,2847901918,WilsonAnene1,Tue Oct 28 08:06:18 +0000 2014,False,693550537426485248,269,"London, England",575,91,56
108,26,College student. Studying agriculture. Loves country and rock music. Cares about animals and the environment. Need to improve third eye energy.,107,Jamaica reports its first case of Zika virus https://t.co/prL1sAtjqp via @usatoday,0,4813688960,daniellemccros2,Mon Jan 25 19:55:30 +0000 2016,False,693550535299854336,22,washington,107,0,1
109,1750,"Open 7 days a week! Roswell Urgent Care is committed to delivering quality care, convenient hours, prompt service and low costs to our patients.",494,All the Way Humans Try to Kill Mosquitos—and Why We're Still Losing https://t.co/1CHx0kLIQl,36,1586675600,RoswellCare,Thu Jul 11 19:53:20 +0000 2013,False,693550521601376256,175,"Roswell, GA",494,0,6
110,62871,Exedous 20,575,RT @FoxNews: Dr. Thomas Frieden on Zika virus: “Pregnant women should not go to a country where Zika is spreading.” #Greta https://t.co/YZc…,35,2847901918,WilsonAnene1,Tue Oct 28 08:06:18 +0000 2014,False,693550510201311232,269,"London, England",575,123,56
111,538278,I am a Medical graduate from Delhi University who  has specialised in Computational Biology from Jawaharlal Nehru University.,783,How Climate Change Could Spread Diseases Like Zika https://t.co/RQRNr7YHaR,13,15936294,animesh1977,Thu Aug 21 20:16:22 +0000 2008,False,693550507328147456,1169,"Bergen, Norway",783,0,172
112,17695,KSPS GM. Proud citizen of of the Inland Northwest. Honorary Canadian. Opinions are my own. #WhatsOnKSPS,103,RT @novapbs: This man thought there was a 9th planet inside Mercury's orbit.  https://t.co/OJIGbGPPmM #NOVAnext Week in Review https://t.co…,7,71542666,GaryStokesKSPS,Fri Sep 04 14:06:53 +0000 2009,False,693550498234900480,161,"Spokane, WA",103,7,42
113,110,The school that leads to Jesus!,1,Sharing the most comprehensive article about Zika on the link below. [Disclaimer: author/ external site is not... https://t.co/SFKeFhfIVK,0,307939276,BSDASOnline,Mon May 30 15:14:21 +0000 2011,False,693550490001416192,4,"Baguio City, Philippines",1,0,0
114,38514,r u from europe cause europiece of ....,904,"RT @Thee_RG7: ""@_Mbaduu: chik v , ebola now zika virus."" n there's more to come",3270,746582438,Neesee__x,Thu Aug 09 05:06:31 +0000 2012,False,693550488394948608,1335,The Motherland ,904,1,7
115,4422,plucky teen detective,555,one of the most grievous and underdiagnosed symptoms of the mosquito-born Zika virus is Mardi Gras fever,3891,19580877,NardDawg,Tue Jan 27 06:52:52 +0000 2009,False,693550486889189376,330,Bywater / Bernal Heights ,555,0,16
116,453,"Shop 3A, Savannah Plaza○Earth Elements Jamaica is an all-natural, organic, skin, hair and body care supplies store. For delivery call/whatsapp 18764052331",146,Protect your self against the Zika Virus https://t.co/ZQcu3UHyL3,107,2779016207,EarthElementsJA,Sun Sep 21 14:22:52 +0000 2014,False,693550480874672128,199,35 - 41 Constant Spring Rd,146,0,1
117,836,,253,RT @gmanews: Why the Zika virus is causing alarm in the Americas https://t.co/CAtG14BMKI,2294,3730313122,johncarl2175,Mon Sep 21 17:14:38 +0000 2015,False,693550456660959233,52,,253,7,0
118,17456,"#HIPAA Health Data #Privacy De-identification, HIV/Inf Dis/Computnl/Digital Epidemiology, Vaccinology, #DataScience, #BigData, #GIS, UrbanScience, Public Policy",6766,"RT @robindashrink: @dbarthjones Just as Rubella screening ends https://t.co/ARXWC5VySa, Zika threatens https://t.co/bGKets5nMJ https://t.co…",11299,101806923,dbarthjones,Mon Jan 04 16:54:00 +0000 2010,False,693550454760935428,6160,"Columbia University, NYC",6766,1,618
119,453,"Shop 3A, Savannah Plaza○Earth Elements Jamaica is an all-natural, organic, skin, hair and body care supplies store. For delivery call/whatsapp 18764052331",146,Protect yourself against the Zika virus https://t.co/TcpAQVSKi1,107,2779016207,EarthElementsJA,Sun Sep 21 14:22:52 +0000 2014,False,693550454005960708,199,35 - 41 Constant Spring Rd,146,0,1
120,62871,Exedous 20,575,RT @FoxNews: .@DrFriedenCDC on Zika virus: “4 out of 5 people who have Zika don’t have symptoms at all.” #Greta https://t.co/hm7dAWmFGw,35,2847901918,WilsonAnene1,Tue Oct 28 08:06:18 +0000 2014,False,693550421583994880,269,"London, England",575,156,56
121,235,,98,"RT @goodhealth: The Zika virus could be spread through sex, cases suggests: https://t.co/ADTK2HwpTu https://t.co/QirOhZFaoO",216,130546716,ambare972,Wed Apr 07 16:18:48 +0000 2010,False,693550419025477638,20,,98,17,0
122,1170,"Hunter, trapper, outdoorsman and dad. 
Passionate about sustainability. 
Mindfulness practicioner. 
No work related tweets or followings.",447,"GMO mosquitoes could be cause of Zika outbreak, critics say https://t.co/MaO5f6T0sn",807,397449993,elvinhunts,Mon Oct 24 18:13:47 +0000 2011,False,693550404206985216,205,New England,447,0,11
123,2758,"Happy, blessed, and forgiving.",131,RT @PeterHotez: I'm scheduled to be on @CNN @NewDay tomorrow late AM discussing #Zika links to poverty where it will strike the poor https:…,4142,2812446430,king_zondra,Tue Oct 07 02:49:54 +0000 2014,False,693550399517782017,129,,131,20,6
124,7370,numero uno | music lover-hip hop/neo soul and good music | fairness & being just | Kenyan & Global Citizen,1832,Confirmed cases of Zika virus in Cape Verde. How will Africa cope with this outbreak when #AU is busy fighting the ICC?,9582,1652480456,EricJowi,Wed Aug 07 09:07:46 +0000 2013,False,693550394828537856,1427,"Nairobi, Kenya",1832,0,7
125,170517,,576,Over 2000 Pregnant Women Infected With Zika in Colombia - Voice of America https://t.co/bNwsNMPpBW #health,0,524606927,coreburnflat,Wed Mar 14 18:30:31 +0000 2012,False,693550392831930368,781,,576,0,88
126,170517,,576,"The Latest: Obama, Brazil's Rousseff discuss spread of Zika - Washington Post https://t.co/AuBDp13eko #health",0,524606927,coreburnflat,Wed Mar 14 18:30:31 +0000 2012,False,693550391695392768,781,,576,0,88
127,1193,,16,"RT @guardian: Zika virus could be bigger global health threat than Ebola, say health experts https://t.co/Ivkmr7v6jp",2360,2273154285,VtSusie,Fri Jan 10 15:56:30 +0000 2014,False,693550357138522112,46,,16,149,1
128,15654,Believer|Vegan|Runner|Doc Student|Blogger|Chocoholic,2405,RT @novapbs: This man thought there was a 9th planet inside Mercury's orbit.  https://t.co/OJIGbGPPmM #NOVAnext Week in Review https://t.co…,95028,43840011,thegemmadiaries,Mon Jun 01 05:58:25 +0000 2009,False,693550344018595840,1415,"San Antonio,TX",2405,7,139
129,1007,"Software engineer @Fluo (ex @XebiaFr), theater actor.",258,"RT @freakonometrics: ""Genetically modified mosquitoes released in Brazil in 2015 linked to the current Zika epidemic?"" https://t.co/MWvmrXM…",54,24861383,flornt,Tue Mar 17 09:42:00 +0000 2009,False,693550339820249088,178,Paris,258,29,30
130,215032,,4803,"RT @NeilYoungSaveUs: highly probable the virus was actually CREATED by the #GMO #mosquitos. The Orwellian Response is to ""fight"" it with th…",10011,728180250,ZaRdOz420WPN,Tue Jul 31 11:29:00 +0000 2012,False,693550335508488192,4566,Appalachia,4803,1,371
131,38874,,1112,RT @TheWorldPost: What the response to the Ebola crisis can teach us about the Zika outbreak https://t.co/G88N1Rx1I3 https://t.co/rJjrHVg0BT,21857,312270148,PaulHofada,Mon Jun 06 21:12:06 +0000 2011,False,693550331398078464,1114,Marseille,1112,3,67
132,1147,Uniting people and solutions from around the world to build ONE sustainable city from scratch. Follow us on Facebook: https://t.co/lFLIDSJaRj,2876,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,134,2830165742,Qetema,Wed Sep 24 16:47:16 +0000 2014,False,693550320933298176,2792,"London, UK",2876,11,56
133,3176,,14,"""disease demons in Greece, to instruments of population control and herding in Rome.""
https://t.co/Q876HMZn0k
#ZikaVirus
#Zika
#Viruses2016",38,58598957,ShaneKimmins,Mon Jul 20 21:38:23 +0000 2009,False,693550312876023808,50,Santa Fe,14,0,16
134,3862,Safe and environmentally friendly control of insect pests that spread disease and damage crops. Subsidiary of @Intrexon.,707,RT @jenkers_en: A wacky conspiracy is circulating about #Zika and GMOs  and it needs to stop https://t.co/vsYcgJAfpy https://t.co/SIiFKbnNPL,873,294007947,Oxitec,Fri May 06 11:12:48 +0000 2011,False,693550310745317376,1298,Oxford,707,2,91
135,3607,"Find a doctor you’ll love. Search 1,000,000 doctors by specialty, location or insurance.",589,RT @HHSGov: Here's what you need to know about the #ZikaVirus and who it could impact: https://t.co/1JLUfvySOM https://t.co/3RQdwdPbvc,1273,244688904,BetterDoctor,Sat Jan 29 22:22:30 +0000 2011,False,693550296308518913,1359,"San Francisco, CA",589,117,193
136,2333,This account is not affiliated with JetBlue Airways.,180,JetBlue joins list of airlines refunding travel to Zika-hit areas https://t.co/4id8XTw9Rt,0,1119352406,iJetBlueAirways,Fri Jan 25 13:43:22 +0000 2013,False,693550290641899520,298,,180,0,3
137,29851,I have been all over the world while in the Navy.  I am disabled and love to write.,6575,Fears Rise as Zika Virus Speads https://t.co/0IAyLvaz4s,8448,435157422,mark10210mea,Mon Dec 12 18:54:27 +0000 2011,False,693550272216432640,9765,"Huntingdon, TN",6575,0,208
138,17051,Freelance gamer. Web geek. Twitter ninja. Prone to fits of apathy. Certified reader. Total social media trailblazer. Extreme thinker.,1,What The Ebola Crisis Can Teach Us About Responding To The Zika Outbreak https://t.co/x66aNmscRA,0,1630087104,HeatherPrice82,Mon Jul 29 11:07:21 +0000 2013,False,693550269343363073,23,"Lombard, IL",1,0,11
139,11909,Global Point Forecasting System,62,How #climate Change Could Spread Diseases Like Zika https://t.co/5kVJWgnDMg,1,3301926908,gridpointwx,Fri Jul 31 00:23:59 +0000 2015,False,693550262913519616,55,,62,0,26
140,5,,132,Zika virus: three returning UK travellers diagnosed https://t.co/d2QQ8OjoT4,10,4836814970,tretuky2016,Sat Jan 30 21:31:11 +0000 2016,False,693550259767681024,7,,132,0,0
141,17839,"Meteorologist from New York. I am interested in the #environment, #weather or #climate. https://t.co/EZIu1X2L6A & https://t.co/bOrUdpTp8e",10415,How #climate Change Could Spread Diseases Like Zika https://t.co/wO7AsUQK5u,234,3111226033,TimMelino,Fri Mar 27 19:57:18 +0000 2015,False,693550256399712256,11412,NY,10415,0,161
142,6614,"garden artist, writer, consultant, activist. Angry-Zionist, Happy Person, Fierce Advocate for Truth",703,RT @HuffingtonPost: An infectious disease specialist explains all you need to know about Zika virus https://t.co/1rb29MDjet https://t.co/2b…,1220,148092781,roarmore4,Tue May 25 20:38:17 +0000 2010,False,693550250963922946,305,Connecticut,703,105,16
